2023-01-14 03:30:00,23.4,n,n,n,7,n,n,n,5.4,n,n,n,18.8,n,n,n,12,n,n,n,8,n,n,n,12.8,n,n,n,5.5,n,n,n,1.3,n,n,n,25.9,n,n,n,13,n,n,n,7,n,n,n
2023-01-14 04:30:00,27,n,n,n,2.2,n,n,n,n,n,n,n,17.4,n,n,n,11,n,n,n,8,n,n,n,16,n,n,n,7.8,n,n,n,2.7,n,n,n,27.3,n,n,n,13,n,n,n,6,n,n,n
2023-01-14 05:30:00,25.8,n,n,n,1.4,n,n,n,n,n,n,n,13,n,n,n,9,n,n,n,8,n,n,n,8.9,n,n,n,7.3,n,n,n,3.3,n,n,n,18.7,n,n,n,9,n,n,n,11,n,n,n
2023-01-14 06:30:00,13.2,n,n,n,4.8,n,n,n,3.3,n,n,n,8.8,n,n,n,6,n,n,n,6,n,n,n,9.5,n,n,n,6.5,n,n,n,2.8,n,n,n,11.1,n,n,n,8,n,n,n,8,n,n,n
2023-01-14 07:30:00,17,VU,n,n,n,n,n,n,n,n,n,n,11.9,n,n,n,6,n,n,n,6,n,n,n,6.4,n,n,n,11.3,n,n,n,6.6,n,n,n,14.5,n,n,n,5,n,n,n,5,n,n,n
2023-01-14 08:30:00,15,VU,n,n,n,n,n,n,n,n,n,n,13.2,n,n,n,n,n,n,n,9,n,n,n,14.1,n,n,n,7.3,n,n,n,2.9,n,n,n,5.1,n,n,n,5,n,n,n,1,n,n,n
2023-01-14 09:30:00,18,n,n,n,5.7,n,n,n,4.4,n,n,n,11.3,n,n,n,n,n,n,n,7,n,n,n,10.7,n,n,n,6.5,n,n,n,2.3,n,n,n,8.1,n,n,n,6,n,n,n,n,n,n,n
2023-01-14 10:30:00,16,n,n,n,9.6,n,n,n,8.8,n,n,n,8.2,n,n,n,n,n,n,n,2,n,n,n,7.1,n,n,n,4.2,n,n,n,n,n,n,n,3.2,n,n,n,3,n,n,n,n,n,n,n
2023-01-14 11:30:00,17,n,n,n,9.4,n,n,n,9.1,n,n,n,9.6,n,n,n,n,n,n,n,3,n,n,n,4.8,n,n,n,0.8,n,n,n,n,n,n,n,5,n,n,n,1,n,n,n,7,n,n,n
2023-01-14 12:00:00,n,n,25.2,VM,n,n,7.2,VM,n,n,7.5,VM,n,n,16.5,VM,n,n,n,n,n,n,6.1,VM,n,n,14.6,VM,n,n,8.5,VM,n,n,n,n,n,n,18.9,VM,n,n,9.1,VM,n,n,5.4,VM
2023-01-14 12:30:00,4,n,n,n,7.8,n,n,n,7.8,n,n,n,9.7,n,n,n,n,n,n,n,7,n,n,n,5.1,n,n,n,2.5,n,n,n,n,n,n,n,2.1,n,n,n,8,n,n,n,6,n,n,n
2023-01-14 13:30:00,6,n,n,n,4.2,n,n,n,3.8,n,n,n,6.2,n,n,n,n,n,n,n,5,n,n,n,11,n,n,n,5.6,n,n,n,n,n,n,n,n,n,n,n,6,n,n,n,2,n,n,n
2023-01-14 14:30:00,n,n,n,n,2.7,n,n,n,3.1,n,n,n,n,n,n,n,n,n,n,n,2,n,n,n,5.2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,7,n,n,n,2,n,n,n
2023-01-14 15:30:00,5,n,n,n,4.4,n,n,n,5.4,n,n,n,6.3,n,n,n,n,n,n,n,5,n,n,n,4.4,n,n,n,1.7,n,n,n,n,n,n,n,10.5,n,n,n,6,n,n,n,3,n,n,n
2023-01-14 16:30:00,35,n,n,n,9.9,n,n,n,11.2,n,n,n,19.7,n,n,n,n,n,n,n,2,n,n,n,13.9,n,n,n,10.1,n,n,n,2.4,n,n,n,27.6,n,n,n,1,n,n,n,2,n,n,n
2023-01-14 17:30:00,52,n,n,n,8.3,n,n,n,8.2,n,n,n,28,n,n,n,n,n,n,n,n,n,n,n,13.3,n,n,n,19.2,n,n,n,7.8,n,n,n,40.9,n,n,n,n,n,n,n,3,n,n,n
2023-01-14 18:30:00,35,n,n,n,12.8,n,n,n,12.7,n,n,n,16.5,n,n,n,n,n,n,n,3,n,n,n,12.9,n,n,n,12,n,n,n,5.4,n,n,n,13,n,n,n,5,n,n,n,6,n,n,n
2023-01-14 19:30:00,42,n,n,n,2.8,n,n,n,2.6,n,n,n,36.1,n,n,n,n,n,n,n,5,n,n,n,31.9,n,n,n,15.8,n,n,n,7.8,n,n,n,21.2,n,n,n,6,n,n,n,6,n,n,n
2023-01-14 20:30:00,47,n,n,n,12.6,n,n,n,13.2,n,n,n,26.8,n,n,n,n,n,n,n,8,n,n,n,35.2,n,n,n,16.3,n,n,n,8.1,n,n,n,34.2,n,n,n,22,n,n,n,7,n,n,n
2023-01-14 21:30:00,44,n,n,n,12.8,n,n,n,13.2,n,n,n,24,n,n,n,n,n,n,n,9,n,n,n,34.2,n,n,n,15.3,n,n,n,8.7,n,n,n,33.8,n,n,n,24,n,n,n,8,n,n,n
2023-01-14 22:30:00,47,n,n,n,7.8,n,n,n,7.5,n,n,n,27.2,n,n,n,n,n,n,n,9,n,n,n,28.7,n,n,n,16.2,n,n,n,10.7,n,n,n,26.3,n,n,n,17,n,n,n,7,n,n,n
2023-01-14 23:30:00,37,n,n,n,6.2,n,n,n,6,n,n,n,17.4,n,n,n,n,n,n,n,8,n,n,n,26.6,n,n,n,13,n,n,n,7.4,n,n,n,9.6,n,n,n,9,n,n,n,6,n,n,n
2023-01-15 00:30:00,25,n,n,n,7.6,n,n,n,8.1,n,n,n,21,n,n,n,n,n,n,n,6,n,n,n,13.1,n,n,n,4.9,n,n,n,n,n,n,n,24.8,n,n,n,11,n,n,n,6,n,n,n
2023-01-15 01:30:00,26,n,n,n,11.4,n,n,n,11,n,n,n,14.3,n,n,n,n,n,n,n,6,n,n,n,13.3,n,n,n,4.4,n,n,n,n,n,n,n,14.3,n,n,n,12,n,n,n,8,n,n,n
2023-01-15 02:30:00,25,n,n,n,12.9,n,n,n,13,n,n,n,14.5,n,n,n,n,n,n,n,8,n,n,n,15.5,n,n,n,4.3,n,n,n,n,n,n,n,19.8,n,n,n,11,n,n,n,6,n,n,n
2023-01-15 03:30:00,26,n,n,n,5.6,n,n,n,5.2,n,n,n,13.3,n,n,n,n,n,n,n,9,n,n,n,12.8,n,n,n,5.9,n,n,n,1.9,n,n,n,13.9,n,n,n,11,n,n,n,5,n,n,n
2023-01-15 04:30:00,19,n,n,n,15.1,n,n,n,14,n,n,n,10.2,n,n,n,n,n,n,n,7,n,n,n,9.8,n,n,n,5.6,n,n,n,1.8,n,n,n,10.8,n,n,n,13,n,n,n,3,n,n,n
2023-01-15 05:30:00,16,n,n,n,7.1,n,n,n,6.5,n,n,n,11.9,n,n,n,n,n,n,n,3,n,n,n,11.9,n,n,n,11,n,n,n,6.7,n,n,n,12.5,n,n,n,14,n,n,n,8,n,n,n
2023-01-15 06:30:00,20,n,n,n,9.9,n,n,n,10.1,n,n,n,14.9,n,n,n,n,n,n,n,3,n,n,n,7.2,n,n,n,6.6,n,n,n,2.6,n,n,n,13.6,n,n,n,8,n,n,n,5,n,n,n
2023-01-15 07:30:00,23,n,n,n,3.9,n,n,n,5.2,n,n,n,11.5,n,n,n,n,n,n,n,5,n,n,n,9.8,n,n,n,4.2,n,n,n,1.3,n,n,n,9.1,n,n,n,7,n,n,n,2,n,n,n
2023-01-15 08:30:00,18,n,n,n,6.4,n,n,n,7,n,n,n,13.3,n,n,n,n,n,n,n,3,n,n,n,4.4,n,n,n,2.8,n,n,n,n,n,n,n,9.7,n,n,n,9,n,n,n,7,n,n,n
2023-01-15 09:30:00,18,n,n,n,4.3,n,n,n,4.1,n,n,n,13.2,n,n,n,n,n,n,n,6,n,n,n,5.1,n,n,n,5.1,n,n,n,1,n,n,n,13.6,n,n,n,9,n,n,n,6,n,n,n
2023-01-15 10:30:00,12,n,n,n,7.6,n,n,n,8.1,n,n,n,9.8,n,n,n,n,n,n,n,5,n,n,n,2.6,n,n,n,4,n,n,n,n,n,n,n,13.9,n,n,n,8,n,n,n,2,n,n,n
2023-01-15 11:30:00,12,n,n,n,4.3,n,n,n,5.3,n,n,n,9.2,n,n,n,n,n,n,n,5,n,n,n,3.9,n,n,n,3.6,n,n,n,n,n,n,n,5.3,n,n,n,7,n,n,n,2,n,n,n
2023-01-15 12:00:00,n,n,21,VM,n,n,7.3,VM,n,n,7.6,VM,n,n,15,VM,n,n,n,n,n,n,6.8,VM,n,n,11.4,VM,n,n,6.3,VM,n,n,n,n,n,n,16.7,VM,n,n,10.9,VM,n,n,5.5,VM
2023-01-15 12:30:00,3,n,n,n,5.2,n,n,n,5.1,n,n,n,6.8,n,n,n,n,n,n,n,7,n,n,n,0.6,n,n,n,2.9,n,n,n,n,n,n,n,5,n,n,n,9,n,n,n,6,n,n,n
2023-01-15 13:30:00,7,n,n,n,7,n,n,n,6.8,n,n,n,12.7,n,n,n,n,n,n,n,5,n,n,n,2.7,n,n,n,6.9,n,n,n,1.3,n,n,n,14.3,n,n,n,7,n,n,n,6,n,n,n
2023-01-15 14:30:00,11,n,n,n,5.9,n,n,n,6.8,n,n,n,8.5,n,n,n,n,n,n,n,3,n,n,n,4.1,n,n,n,3.4,n,n,n,n,n,n,n,13.8,n,n,n,5,n,n,n,3,n,n,n
2023-01-15 15:30:00,4,n,n,n,9.4,n,n,n,10.7,n,n,n,6.3,n,n,n,n,n,n,n,7,n,n,n,n,n,n,n,2.8,n,n,n,n,n,n,n,5.5,n,n,n,3,n,n,n,1,n,n,n
2023-01-15 16:30:00,9,n,n,n,2.2,n,n,n,3,n,n,n,16,n,n,n,n,n,n,n,7,n,n,n,11.5,n,n,n,5.6,n,n,n,n,n,n,n,12.8,n,n,n,6,n,n,n,3,n,n,n
2023-01-15 17:30:00,8,n,n,n,2.5,n,n,n,2.3,n,n,n,8.8,n,n,n,n,n,n,n,6,n,n,n,5.8,n,n,n,3.2,n,n,n,1,n,n,n,1.7,n,n,n,8,n,n,n,7,n,n,n
2023-01-15 18:30:00,6,n,n,n,8.3,n,n,n,8.5,n,n,n,23,n,n,n,n,n,n,n,9,n,n,n,14.2,n,n,n,10.8,n,n,n,5,n,n,n,17.6,n,n,n,12,n,n,n,6,n,n,n
2023-01-15 19:30:00,41,n,n,n,12.5,n,n,n,13.8,n,n,n,23.1,n,n,n,n,n,n,n,12,n,n,n,32.3,n,n,n,18.5,n,n,n,8.7,n,n,n,22.9,n,n,n,14,n,n,n,5,n,n,n
2023-01-15 20:30:00,46,n,n,n,3.2,n,n,n,3.8,n,n,n,23.8,n,n,n,n,n,n,n,12,n,n,n,24.2,n,n,n,11.8,n,n,n,5.8,n,n,n,29.4,n,n,n,19,n,n,n,7,n,n,n
2023-01-15 21:30:00,44,n,n,n,4.4,n,n,n,4.2,n,n,n,22.2,n,n,n,n,n,n,n,9,n,n,n,23.1,n,n,n,10.8,n,n,n,6.1,n,n,n,45.7,n,n,n,20,n,n,n,7,n,n,n
2023-01-15 22:30:00,45,n,n,n,n,n,n,n,n,n,n,n,23.8,n,n,n,n,n,n,n,8,n,n,n,18.3,n,n,n,6.8,n,n,n,2.8,n,n,n,37.9,n,n,n,22,n,n,n,12,n,n,n
2023-01-15 23:30:00,39,n,n,n,11.3,n,n,n,11.9,n,n,n,27.5,n,n,n,n,n,n,n,13,n,n,n,16.8,n,n,n,6.3,n,n,n,1.7,n,n,n,32.2,n,n,n,17,n,n,n,9,n,n,n
2023-01-16 00:30:00,49,n,n,n,6,n,n,n,6.1,n,n,n,25.8,n,n,n,n,n,n,n,12,n,n,n,13,n,n,n,6.6,n,n,n,2.5,n,n,n,23.8,n,n,n,13,n,n,n,6,n,n,n
2023-01-16 01:30:00,52,n,n,n,2.7,n,n,n,2.5,n,n,n,28.5,n,n,n,n,n,n,n,7,n,n,n,12.1,n,n,n,6.7,n,n,n,3.2,n,n,n,35,n,n,n,19,n,n,n,8,n,n,n
2023-01-16 02:30:00,44,n,n,n,2,n,n,n,1.8,n,n,n,21.5,n,n,n,n,n,n,n,9,n,n,n,11.5,n,n,n,4.4,n,n,n,n,n,n,n,26.9,n,n,n,13,n,n,n,9,n,n,n
2023-01-16 03:30:00,29,n,n,n,5.2,n,n,n,4.5,n,n,n,20.3,n,n,n,n,n,n,n,6,n,n,n,12.8,n,n,n,5.1,n,n,n,1.8,n,n,n,21.8,n,n,n,12,n,n,n,5,n,n,n
2023-01-16 04:30:00,26,n,n,n,10.4,n,n,n,10.2,n,n,n,13.4,n,n,n,n,n,n,n,3,n,n,n,13.6,n,n,n,7.5,n,n,n,3.2,n,n,n,20.4,n,n,n,8,n,n,n,6,n,n,n
2023-01-16 05:30:00,20,n,n,n,8.1,n,n,n,7.5,n,n,n,14.7,n,n,n,n,n,n,n,5,n,n,n,14.7,n,n,n,10.2,n,n,n,6.2,n,n,n,16.1,n,n,n,12,n,n,n,3,n,n,n
2023-01-16 06:30:00,25,n,n,n,n,n,n,n,n,n,n,n,17.7,n,n,n,n,n,n,n,8,n,n,n,17.6,n,n,n,13.8,n,n,n,7.5,n,n,n,22.3,n,n,n,18,n,n,n,3,n,n,n
2023-01-16 07:30:00,29,VU,n,n,3.4,n,n,n,4.8,n,n,n,16.1,n,n,n,n,n,n,n,6,n,n,n,14.3,n,n,n,7.9,n,n,n,2.6,n,n,n,25.5,n,n,n,12,n,n,n,11,n,n,n
2023-01-16 08:30:00,25,n,n,n,14.5,n,n,n,14.2,n,n,n,9,n,n,n,n,n,n,n,5,n,n,n,9.9,n,n,n,3.6,n,n,n,n,n,n,n,8.6,n,n,n,9,n,n,n,7,n,n,n
2023-01-16 09:30:00,30,n,n,n,11.7,n,n,n,11.3,n,n,n,16.1,n,n,n,n,n,n,n,5,n,n,n,9.6,n,n,n,4.5,n,n,n,n,n,n,n,12.2,n,n,n,9,n,n,n,6,n,n,n
2023-01-16 10:30:00,30,n,n,n,6.4,n,n,n,7.8,n,n,n,14.3,n,n,n,n,n,n,n,6,n,n,n,6,n,n,n,5.9,n,n,n,1,n,n,n,14.5,n,n,n,12,n,n,n,3,n,n,n
2023-01-16 11:30:00,n,n,n,n,n,n,n,n,n,n,n,n,13.4,n,n,n,n,n,n,n,7,n,n,n,6.9,n,n,n,4.4,n,n,n,0.1,n,n,n,15,n,n,n,9,n,n,n,2,n,n,n
2023-01-16 12:00:00,n,n,29.9,VM,n,n,6.6,VM,n,n,6.8,VM,n,n,21.3,VM,n,n,n,n,n,n,6.6,VM,n,n,14.8,VM,n,n,8.9,VM,n,n,n,n,n,n,22.2,VM,n,n,12.2,VM,n,n,6,VM
2023-01-16 12:30:00,7.3,n,n,n,1.1,n,n,n,1,VU,n,n,21.7,n,n,n,8,n,n,n,5,n,n,n,5.2,n,n,n,3.5,n,n,n,n,n,n,n,15.2,n,n,n,12,n,n,n,2,n,n,n
2023-01-16 13:30:00,5.6,n,n,n,7.4,n,n,n,7.3,n,n,n,14.9,n,n,n,7,n,n,n,3,n,n,n,14,n,n,n,2.6,n,n,n,n,n,n,n,7.8,n,n,n,16,n,n,n,5,n,n,n
2023-01-16 14:30:00,5,n,n,n,6.9,n,n,n,7.6,n,n,n,15.6,n,n,n,14,n,n,n,8,n,n,n,10.7,n,n,n,n,n,n,n,n,n,n,n,3.9,n,n,n,7,n,n,n,7,n,n,n
2023-01-16 15:30:00,3.8,n,n,n,2.3,n,n,n,3.1,n,n,n,16.2,n,n,n,23,n,n,n,11,n,n,n,10.5,n,n,n,1.8,n,n,n,n,n,n,n,n,n,n,n,12,n,n,n,7,n,n,n
2023-01-16 16:30:00,1.2,n,n,n,5.6,n,n,n,6,n,n,n,30.6,n,n,n,17,n,n,n,9,n,n,n,19.4,n,n,n,14.3,n,n,n,4.9,n,n,n,24.4,n,n,n,17,n,n,n,9,n,n,n
2023-01-16 17:30:00,14.7,n,n,n,6.6,n,n,n,7.2,n,n,n,33.3,n,n,n,19,n,n,n,9,n,n,n,10.4,n,n,n,11.3,n,n,n,4.4,n,n,n,28.6,n,n,n,12,n,n,n,8,n,n,n
2023-01-16 18:30:00,28.8,n,n,n,5.8,n,n,n,6.3,n,n,n,31.9,n,n,n,20,n,n,n,6,n,n,n,17.7,n,n,n,13.5,n,n,n,5.7,n,n,n,32.2,n,n,n,13,n,n,n,8,n,n,n
2023-01-16 19:30:00,41.9,n,n,n,7.1,n,n,n,7.9,n,n,n,34.6,n,n,n,19,n,n,n,7,n,n,n,29.9,n,n,n,21.4,n,n,n,11,n,n,n,20.9,n,n,n,8,n,n,n,6,n,n,n
2023-01-16 20:30:00,54.9,n,n,n,7,n,n,n,7.1,n,n,n,19.6,n,n,n,8,n,n,n,7,n,n,n,29.6,n,n,n,19.5,n,n,n,9.8,n,n,n,24,n,n,n,11,n,n,n,5,n,n,n
2023-01-16 21:30:00,71,n,n,n,10.2,n,n,n,11,n,n,n,24.6,n,n,n,19,n,n,n,3,n,n,n,23.2,n,n,n,12.3,n,n,n,5.3,n,n,n,44.9,n,n,n,14,n,n,n,6,n,n,n
2023-01-16 22:30:00,46.3,n,n,n,8.6,n,n,n,8.7,n,n,n,28.2,n,n,n,19,n,n,n,6,n,n,n,24.1,n,n,n,13.6,n,n,n,6.7,n,n,n,40.3,n,n,n,14,n,n,n,7,n,n,n
2023-01-16 23:30:00,47.3,n,n,n,6.5,n,n,n,7.1,n,n,n,30,n,n,n,25,n,n,n,6,n,n,n,18.5,n,n,n,9.2,n,n,n,3.6,n,n,n,27.6,n,n,n,11,n,n,n,5,n,n,n
2023-01-17 00:30:00,38.2,n,n,n,8.7,n,n,n,9,n,n,n,24.9,n,n,n,24,n,n,n,9,n,n,n,11.3,n,n,n,7.5,n,n,n,3.5,n,n,n,10.4,n,n,n,6,n,n,n,2,n,n,n
2023-01-17 01:30:00,26.1,n,n,n,4.3,n,n,n,4.7,n,n,n,16.3,n,n,n,14,n,n,n,8,n,n,n,11.2,n,n,n,4.9,n,n,n,1.4,n,n,n,16,n,n,n,11,n,n,n,5,n,n,n
2023-01-17 02:30:00,28.3,n,n,n,2.9,n,n,n,2.5,n,n,n,18,n,n,n,13,n,n,n,7,n,n,n,12.4,n,n,n,5.8,n,n,n,2.3,n,n,n,22.9,n,n,n,8,n,n,n,5,n,n,n
2023-01-17 03:30:00,32.1,n,n,n,7.1,n,n,n,7.2,n,n,n,17.2,n,n,n,11,n,n,n,7,n,n,n,12.1,n,n,n,11.6,n,n,n,6.2,n,n,n,20.1,n,n,n,12,n,n,n,2,n,n,n
2023-01-17 04:30:00,25.5,n,n,n,6,n,n,n,5.4,n,n,n,14.5,n,n,n,9,n,n,n,6,n,n,n,11.1,n,n,n,9,n,n,n,4.6,n,n,n,18.2,n,n,n,11,n,n,n,3,n,n,n
2023-01-17 05:30:00,20.9,n,n,n,3.4,n,n,n,2.6,n,n,n,16.3,n,n,n,8,n,n,n,2,n,n,n,11.6,n,n,n,8,n,n,n,3.9,n,n,n,21.7,n,n,n,7,n,n,n,7,n,n,n
2023-01-17 06:30:00,18.1,n,n,n,5.3,n,n,n,4.6,n,n,n,14.1,n,n,n,8,n,n,n,5,n,n,n,17.5,n,n,n,11,n,n,n,4.5,n,n,n,22.6,n,n,n,7,n,n,n,8,n,n,n
2023-01-17 07:30:00,22.9,n,n,n,5.6,n,n,n,4.8,n,n,n,10.1,n,n,n,9,n,n,n,5,n,n,n,14.7,n,n,n,8.4,n,n,n,1.6,n,n,n,19.8,n,n,n,12,n,n,n,5,n,n,n
2023-01-17 08:30:00,18,n,n,n,4.1,n,n,n,4,n,n,n,16.4,n,n,n,13,n,n,n,9,n,n,n,8.7,n,n,n,6.5,n,n,n,0.8,n,n,n,7.7,n,n,n,8,n,n,n,3,n,n,n
2023-01-17 09:30:00,22.5,n,n,n,7,n,n,n,6.5,n,n,n,21.9,n,n,n,11,n,n,n,13,n,n,n,6.7,n,n,n,4.1,n,n,n,0.2,n,n,n,7.9,n,n,n,16,n,n,n,6,n,n,n
2023-01-17 10:30:00,19.6,n,n,n,4.9,n,n,n,5,n,n,n,18.2,n,n,n,8,n,n,n,7,n,n,n,6.1,n,n,n,4.3,n,n,n,n,n,n,n,19.8,n,n,n,7,n,n,n,3,n,n,n
2023-01-17 11:30:00,13,n,n,n,4.3,n,n,n,4.5,n,n,n,17,n,n,n,7,n,n,n,6,n,n,n,6,n,n,n,8,n,n,n,2.4,n,n,n,22.5,n,n,n,n,n,n,n,6,n,n,n
2023-01-17 12:00:00,n,n,30,VM,n,n,9,VM,n,n,7.6,VM,n,n,20.3,VM,n,n,12.7,VM,n,n,6.8,VM,n,n,14.3,VM,n,n,9.7,VM,n,n,4.8,VM,n,n,21,VM,n,n,n,n,n,n,6,VM
2023-01-17 12:30:00,17.7,n,n,n,5.2,n,n,n,6.3,n,n,n,14.9,n,n,n,6,n,n,n,6,n,n,n,8.2,n,n,n,6.5,n,n,n,1.3,n,n,n,16.4,n,n,n,n,n,n,n,5,n,n,n
2023-01-17 13:30:00,19.3,n,n,n,2.8,n,n,n,4.3,n,n,n,14.4,n,n,n,5,n,n,n,3,n,n,n,7.3,n,n,n,4.6,n,n,n,n,n,n,n,10,n,n,n,n,n,n,n,2,n,n,n
2023-01-17 14:30:00,16.7,n,n,n,5,n,n,n,6,n,n,n,31.2,n,n,n,13,n,n,n,3,n,n,n,5.8,n,n,n,2.6,n,n,n,n,n,n,n,13.7,n,n,n,n,n,n,n,7,n,n,n
2023-01-17 15:30:00,18.9,n,n,n,5.1,n,n,n,5.7,n,n,n,18.8,n,n,n,8,n,n,n,2,n,n,n,23,n,n,n,22.7,n,n,n,15.2,n,n,n,20.2,n,n,n,n,n,n,n,9,n,n,n
2023-01-17 16:30:00,23.1,n,n,n,7.2,n,n,n,7.5,n,n,n,27.2,n,n,n,17,n,n,n,6,n,n,n,6.6,n,n,n,8.7,n,n,n,2.6,n,n,n,31.2,n,n,n,n,n,n,n,6,n,n,n
2023-01-17 17:30:00,25.3,n,n,n,5.9,n,n,n,6.2,n,n,n,22,n,n,n,14,n,n,n,9,n,n,n,21.8,n,n,n,11.8,n,n,n,3.7,VU,n,n,25.8,n,n,n,n,n,n,n,7,n,n,n
2023-01-17 18:30:00,24.1,n,n,n,3.1,n,n,n,3.6,n,n,n,29.2,n,n,n,13,n,n,n,8,n,n,n,18.1,n,n,n,13.1,n,n,n,6.3,n,n,n,28.9,n,n,n,n,n,n,n,13,n,n,n
2023-01-17 19:30:00,44.1,n,n,n,7.4,n,n,n,7.7,n,n,n,28.1,n,n,n,18,n,n,n,9,n,n,n,33.5,n,n,n,20.1,n,n,n,8.9,n,n,n,29.6,n,n,n,n,n,n,n,8,n,n,n
2023-01-17 20:30:00,62,n,n,n,11.3,n,n,n,11.6,n,n,n,28.9,n,n,n,22,n,n,n,8,n,n,n,27.4,n,n,n,15.5,n,n,n,7.9,n,n,n,35.7,n,n,n,n,n,n,n,9,n,n,n
2023-01-17 21:30:00,64.5,n,n,n,13.4,n,n,n,13.7,n,n,n,29.1,n,n,n,24,n,n,n,13,n,n,n,26.2,n,n,n,16,n,n,n,9.9,VU,n,n,33.7,n,n,n,n,n,n,n,8,n,n,n
2023-01-17 22:30:00,62.2,n,n,n,25.3,n,n,n,17.3,n,n,n,23.6,n,n,n,17,n,n,n,8,n,n,n,21,n,n,n,14.2,n,n,n,9.1,n,n,n,30.6,n,n,n,n,n,n,n,8,n,n,n
2023-01-17 23:30:00,57.4,n,n,n,61.7,n,n,n,31.8,n,n,n,15.1,n,n,n,12,n,n,n,3,n,n,n,15.1,n,n,n,8.3,n,n,n,4.7,n,n,n,18.3,n,n,n,n,n,n,n,8,n,n,n
2023-01-18 00:30:00,35,n,n,n,4.7,n,n,n,4.6,n,n,n,12.7,n,n,n,11,n,n,n,2,n,n,n,1.8,n,n,n,2.1,n,n,n,n,n,n,n,12,n,n,n,n,n,n,n,5,n,n,n
2023-01-18 01:30:00,25.3,n,n,n,3.2,n,n,n,3.3,n,n,n,10.7,n,n,n,8,n,n,n,2,n,n,n,5.5,n,n,n,4.8,n,n,n,0.4,n,n,n,10.5,n,n,n,n,n,n,n,n,n,n,n
2023-01-18 02:30:00,24.1,n,n,n,2.8,n,n,n,3,n,n,n,7.2,n,n,n,3,n,n,n,2,n,n,n,5.5,n,n,n,4.3,n,n,n,0.3,n,n,n,8.4,n,n,n,n,n,n,n,2,n,n,n
2023-01-18 03:30:00,17.9,n,n,n,1.3,n,n,n,2,n,n,n,10.6,n,n,n,5,n,n,n,5,n,n,n,7.8,n,n,n,7,n,n,n,2.5,n,n,n,19.4,n,n,n,n,n,n,n,3,n,n,n
2023-01-18 04:30:00,9.6,n,n,n,1.4,n,n,n,1.7,n,n,n,13.8,n,n,n,7,n,n,n,6,n,n,n,9.4,n,n,n,6.8,n,n,n,2.7,n,n,n,21.1,n,n,n,n,n,n,n,5,n,n,n
2023-01-18 05:30:00,19.6,n,n,n,2.7,n,n,n,2.8,n,n,n,11,n,n,n,7,n,n,n,7,n,n,n,9.8,n,n,n,7.2,n,n,n,2.8,n,n,n,13.5,n,n,n,n,n,n,n,6,n,n,n
2023-01-18 06:30:00,24.6,n,n,n,1.7,n,n,n,1.7,n,n,n,10.5,n,n,n,6,n,n,n,6,n,n,n,8.4,n,n,n,5.9,n,n,n,2.4,n,n,n,10.8,n,n,n,n,n,n,n,n,n,n,n
2023-01-18 07:30:00,49.2,n,n,n,8.3,n,n,n,8.3,n,n,n,10.2,n,n,n,6,n,n,n,2,n,n,n,5.4,n,n,n,1.2,n,n,n,n,n,n,n,8.3,n,n,n,n,n,n,n,n,n,n,n
2023-01-18 08:30:00,34,n,n,n,4.2,n,n,n,3.9,n,n,n,7.9,n,n,n,6,n,n,n,1,n,n,n,9.6,n,n,n,3.8,n,n,n,n,n,n,n,6.8,n,n,n,n,n,n,n,n,n,n,n
2023-01-18 09:30:00,16.3,n,n,n,4.5,n,n,n,4.7,n,n,n,10.6,n,n,n,5,n,n,n,5,n,n,n,4.1,n,n,n,1.3,n,n,n,n,n,n,n,0.8,n,n,n,n,n,n,n,n,n,n,n
2023-01-18 10:30:00,15,n,n,n,4.4,n,n,n,5.6,n,n,n,17.5,n,n,n,8,n,n,n,6,n,n,n,8.8,n,n,n,5.9,n,n,n,0.4,VU,n,n,4.2,n,n,n,2,n,n,n,n,n,n,n
2023-01-18 11:30:00,27.4,n,n,n,6.7,n,n,n,7.7,n,n,n,17,n,n,n,8,n,n,n,5,n,n,n,11.7,n,n,n,7.2,n,n,n,0.3,VU,n,n,12.6,n,n,n,9,n,n,n,2,n,n,n
2023-01-18 12:00:00,n,n,40.4,VM,n,n,7,VM,n,n,7.2,VM,n,n,20.1,VM,n,n,12.2,VM,n,n,4.5,VM,n,n,12.7,VM,n,n,8.4,VM,n,n,n,n,n,n,18.2,VM,n,n,n,n,n,n,n,n
2023-01-18 12:30:00,20.1,n,n,n,5.1,n,n,n,4.8,n,n,n,11.4,n,n,n,6,n,n,n,6,n,n,n,4.9,n,n,n,3.4,n,n,n,n,n,n,n,10.2,n,n,n,9,n,n,n,6,n,n,n
2023-01-18 13:30:00,18.7,n,n,n,7.2,n,n,n,6.3,n,n,n,18.2,n,n,n,12,n,n,n,6,n,n,n,11.6,n,n,n,2.4,n,n,n,n,n,n,n,6.5,n,n,n,7,n,n,n,9,n,n,n
2023-01-18 14:30:00,24.7,n,n,n,5,n,n,n,5.4,n,n,n,30.7,n,n,n,6,n,n,n,3,n,n,n,11.9,n,n,n,8.3,n,n,n,n,n,n,n,35.7,n,n,n,9,n,n,n,5,n,n,n
2023-01-18 15:30:00,47.8,n,n,n,8.8,n,n,n,8.9,n,n,n,33.5,n,n,n,20,n,n,n,2,n,n,n,22.2,n,n,n,14,n,n,n,n,n,n,n,26.1,n,n,n,9,n,n,n,n,n,n,n
