2022-02-05 08:30:00,17.6,n,n,n,11,n,n,n,5.1,n,n,n,28.1,n,n,n,9.2,n,n,n,2.5,n,n,n,23,n,n,n,14.6,n,n,n,3.3,n,n,n,17.7,n,n,n,6.7,n,n,n,2.6,n,n,n,2022,fevereiro
2022-02-05 09:30:00,21.5,n,n,n,16.1,n,n,n,9.6,n,n,n,16,n,n,n,9.1,n,n,n,2.6,n,n,n,21.9,n,n,n,15.6,n,n,n,4.4,n,n,n,15.8,n,n,n,7.8,n,n,n,4.1,n,n,n,2022,fevereiro
2022-02-05 10:30:00,20.4,n,n,n,11.2,n,n,n,6.6,n,n,n,20.4,n,n,n,6.3,n,n,n,1.8,n,n,n,26.5,n,n,n,18.8,n,n,n,4.9,n,n,n,17.5,n,n,n,8.7,n,n,n,3.5,n,n,n,2022,fevereiro
2022-02-05 11:30:00,17.5,n,n,n,11.9,n,n,n,6.6,n,n,n,14.6,n,n,n,7.7,n,n,n,4.1,n,n,n,13.8,n,n,n,12.3,n,n,n,3.8,n,n,n,13.9,n,n,n,7.6,n,n,n,4.6,n,n,n,2022,fevereiro
2022-02-05 12:00:00,n,n,13.1,VM,n,n,10.3,VM,n,n,5.4,VM,n,n,15.9,VM,n,n,9.9,VM,n,n,4.8,VM,n,n,32,VM,n,n,16.2,VM,n,n,4.3,VM,n,n,17,VM,n,n,8.2,VM,n,n,4.8,VM,2022,fevereiro
2022-02-05 12:30:00,14.2,n,n,n,10.2,n,n,n,6.4,n,n,n,5.3,n,n,n,9.5,n,n,n,6.7,n,n,n,11.8,n,n,n,8.5,n,n,n,2,n,n,n,10.1,n,n,n,8.4,n,n,n,6.2,n,n,n,2022,fevereiro
2022-02-05 13:30:00,11.2,n,n,n,6.3,n,n,n,2.7,n,n,n,12.4,n,n,n,8.1,n,n,n,5.7,n,n,n,12.2,n,n,n,17.3,n,n,n,2.4,n,n,n,4.7,n,n,n,12.4,n,n,n,10.2,n,n,n,2022,fevereiro
2022-02-05 14:30:00,n,n,n,n,7.4,n,n,n,5,n,n,n,18,n,n,n,8.9,n,n,n,5.5,n,n,n,27.8,n,n,n,4.1,n,n,n,n,n,n,n,7.7,n,n,n,9.7,n,n,n,8.9,n,n,n,2022,fevereiro
2022-02-05 15:30:00,7.4,n,n,n,9.2,n,n,n,6,n,n,n,8.4,n,n,n,9.1,n,n,n,4.5,n,n,n,60.3,n,n,n,32.5,n,n,n,9.3,n,n,n,20.2,n,n,n,7.8,n,n,n,3.8,n,n,n,2022,fevereiro
2022-02-05 16:30:00,23.1,n,n,n,14.2,n,n,n,9.3,n,n,n,21.5,n,n,n,10,n,n,n,6,n,n,n,28.1,n,n,n,17.5,n,n,n,4.3,n,n,n,25.5,n,n,n,10.5,n,n,n,7.4,n,n,n,2022,fevereiro
2022-02-05 17:30:00,13.3,n,n,n,14.1,n,n,n,10.3,n,n,n,14.7,n,n,n,12.9,n,n,n,7.5,n,n,n,50.7,n,n,n,21.6,n,n,n,6.6,n,n,n,21.7,n,n,n,8.4,n,n,n,6.1,n,n,n,2022,fevereiro
2022-02-05 18:30:00,10.1,n,n,n,11.5,n,n,n,7.4,n,n,n,25.7,n,n,n,11.7,n,n,n,5.5,n,n,n,58.1,n,n,n,21.6,n,n,n,5.1,n,n,n,23.5,n,n,n,5.3,n,n,n,2.4,n,n,n,2022,fevereiro
2022-02-05 19:30:00,13.8,n,n,n,11.1,n,n,n,5,n,n,n,30.1,n,n,n,16.2,n,n,n,5.6,n,n,n,61.9,n,n,n,24.9,n,n,n,9.6,n,n,n,30.6,n,n,n,11.3,n,n,n,7.7,n,n,n,2022,fevereiro
2022-02-05 20:30:00,16.3,n,n,n,11.3,n,n,n,5.2,n,n,n,27.3,n,n,n,15.8,n,n,n,8.1,n,n,n,64.3,n,n,n,34,n,n,n,9.2,n,n,n,26.3,n,n,n,12.9,n,n,n,8.6,n,n,n,2022,fevereiro
2022-02-05 21:30:00,15.5,n,n,n,14.5,n,n,n,7.2,n,n,n,26.7,n,n,n,22.6,n,n,n,13.7,n,n,n,55.8,n,n,n,26.9,n,n,n,9.3,n,n,n,25.8,n,n,n,11.8,n,n,n,6.1,n,n,n,2022,fevereiro
2022-02-05 22:30:00,18.6,n,n,n,10.6,n,n,n,3.1,n,n,n,23.3,n,n,n,19.2,n,n,n,10.1,n,n,n,58,n,n,n,28.3,n,n,n,9.2,n,n,n,21,n,n,n,11.7,n,n,n,7.1,n,n,n,2022,fevereiro
2022-02-05 23:30:00,15.5,n,n,n,10.8,n,n,n,4.5,n,n,n,13.9,n,n,n,10.7,n,n,n,4.3,n,n,n,30.8,n,n,n,11.5,n,n,n,3,n,n,n,13.8,n,n,n,8.1,n,n,n,3.1,n,n,n,2022,fevereiro
2022-02-06 00:30:00,13.9,n,n,n,13.1,n,n,n,6.8,n,n,n,5.9,n,n,n,7.2,n,n,n,2.7,n,n,n,19.4,n,n,n,13.2,n,n,n,1.5,n,n,n,9.1,n,n,n,6.8,n,n,n,2,n,n,n,2022,fevereiro
2022-02-06 01:30:00,7,n,n,n,6.2,n,n,n,n,n,n,n,2,n,n,n,5.1,n,n,n,2.3,n,n,n,5.8,n,n,n,n,n,n,n,n,n,n,n,4.7,n,n,n,6.8,n,n,n,4.8,n,n,n,2022,fevereiro
2022-02-06 02:30:00,4.1,n,n,n,3.3,n,n,n,n,n,n,n,4.1,n,n,n,4.8,n,n,n,3.9,n,n,n,4.8,n,n,n,3.4,n,n,n,n,n,n,n,6.9,n,n,n,3.6,n,n,n,1.7,n,n,n,2022,fevereiro
2022-02-06 03:30:00,4.1,n,n,n,5,n,n,n,1.8,n,n,n,5.4,n,n,n,2.6,n,n,n,n,n,n,n,5.3,n,n,n,3.1,n,n,n,n,n,n,n,13.1,n,n,n,5.2,n,n,n,2.3,n,n,n,2022,fevereiro
2022-02-06 04:30:00,2.1,n,n,n,2.9,n,n,n,n,n,n,n,1.7,n,n,n,4.2,n,n,n,1.6,n,n,n,3.5,n,n,n,1.4,n,n,n,n,n,n,n,7.1,n,n,n,6.6,n,n,n,4,n,n,n,2022,fevereiro
2022-02-06 05:30:00,1.3,n,n,n,2.1,n,n,n,n,n,n,n,1.4,n,n,n,1.3,n,n,n,n,n,n,n,5.2,n,n,n,3.6,n,n,n,n,n,n,n,7.2,n,n,n,6.5,n,n,n,4.1,n,n,n,2022,fevereiro
2022-02-06 06:30:00,3.8,n,n,n,3.6,n,n,n,1.1,n,n,n,5.7,n,n,n,1.8,n,n,n,n,n,n,n,8,n,n,n,7.2,n,n,n,1.1,n,n,n,9.3,n,n,n,7.3,n,n,n,5,n,n,n,2022,fevereiro
2022-02-06 07:30:00,7.1,n,n,n,3.5,n,n,n,n,n,n,n,7.6,n,n,n,3.3,n,n,n,1.6,n,n,n,8.9,n,n,n,9.2,n,n,n,3.2,n,n,n,8.2,n,n,n,8.4,n,n,n,6,n,n,n,2022,fevereiro
2022-02-06 08:30:00,7.7,n,n,n,4.9,n,n,n,2,n,n,n,8.2,n,n,n,3.3,n,n,n,2,n,n,n,5.6,n,n,n,7.7,n,n,n,2.9,n,n,n,5.6,n,n,n,4.4,n,n,n,2.8,n,n,n,2022,fevereiro
2022-02-06 09:30:00,6.1,n,n,n,3.8,n,n,n,2,n,n,n,6.9,n,n,n,2.7,n,n,n,1.9,n,n,n,6.5,n,n,n,7.2,n,n,n,2.8,n,n,n,3.9,n,n,n,1.3,n,n,n,1,VG,n,n,2022,fevereiro
2022-02-06 10:30:00,5.1,n,n,n,5.2,n,n,n,2.5,n,n,n,n,n,n,n,1.6,n,n,n,n,n,n,n,7.5,n,n,n,7.9,n,n,n,1.8,n,n,n,4.1,n,n,n,4.3,n,n,n,4,n,n,n,2022,fevereiro
2022-02-06 11:30:00,2.5,n,n,n,3.9,n,n,n,2.9,n,n,n,6.1,n,n,n,3.8,n,n,n,2.5,n,n,n,5.7,n,n,n,9.3,n,n,n,1.5,n,n,n,6.3,n,n,n,5,n,n,n,4.6,n,n,n,2022,fevereiro
2022-02-06 12:00:00,n,n,8.6,VM,n,n,7.7,VM,n,n,5.4,VM,n,n,9.8,VM,n,n,6,VM,n,n,3.9,VM,n,n,10.9,VM,n,n,7.6,VM,n,n,n,n,n,n,9.9,VM,n,n,5.9,VM,n,n,3.8,VM,2022,fevereiro
2022-02-06 12:30:00,n,n,n,n,4.5,n,n,n,3.1,n,n,n,7.2,n,n,n,5.4,n,n,n,4,n,n,n,10.5,n,n,n,1,n,n,n,n,n,n,n,5.6,n,n,n,4.1,n,n,n,2.7,n,n,n,2022,fevereiro
2022-02-06 13:30:00,2.7,n,n,n,2.8,n,n,n,n,n,n,n,6.1,n,n,n,6.8,n,n,n,3.8,n,n,n,12.3,n,n,n,1.8,n,n,n,n,n,n,n,4.7,n,n,n,3.4,n,n,n,3,n,n,n,2022,fevereiro
2022-02-06 14:30:00,5.3,n,n,n,4.2,n,n,n,2.2,n,n,n,15.8,n,n,n,5.4,n,n,n,1.8,n,n,n,10.7,n,n,n,11.2,n,n,n,2.4,n,n,n,5.6,n,n,n,2.1,n,n,n,n,n,n,n,2022,fevereiro
2022-02-06 15:30:00,3.3,n,n,n,6.4,n,n,n,4.7,n,n,n,n,n,n,n,3.8,n,n,n,1.7,n,n,n,5.7,n,n,n,2.4,n,n,n,0.1,n,n,n,5.5,n,n,n,4.1,n,n,n,2.3,n,n,n,2022,fevereiro
2022-02-06 16:30:00,n,n,n,n,7.1,n,n,n,4.2,n,n,n,n,n,n,n,3,n,n,n,1,VG,n,n,10.5,n,n,n,3.4,n,n,n,n,n,n,n,7,n,n,n,2.8,n,n,n,1,VG,n,n,2022,fevereiro
2022-02-06 17:30:00,7.6,n,n,n,7.6,n,n,n,3.9,n,n,n,7.9,n,n,n,5.3,n,n,n,3.8,n,n,n,8.6,n,n,n,9.9,n,n,n,2.6,n,n,n,8.2,n,n,n,4.3,n,n,n,4,n,n,n,2022,fevereiro
2022-02-06 18:30:00,10.4,n,n,n,10.4,n,n,n,6.8,n,n,n,9.1,n,n,n,6.7,n,n,n,4.6,n,n,n,14.9,n,n,n,13,n,n,n,6.5,n,n,n,10.2,n,n,n,7.2,n,n,n,4.3,n,n,n,2022,fevereiro
2022-02-06 19:30:00,11.9,n,n,n,7.7,n,n,n,4.4,n,n,n,16.8,n,n,n,8.4,n,n,n,5.4,n,n,n,19.3,n,n,n,12.6,n,n,n,6.6,n,n,n,13.4,n,n,n,5.6,n,n,n,3.2,n,n,n,2022,fevereiro
2022-02-06 20:30:00,14.6,n,n,n,10.6,n,n,n,6.7,n,n,n,17.4,n,n,n,13.3,n,n,n,8.7,n,n,n,16.7,n,n,n,11.1,n,n,n,3.6,n,n,n,22.4,n,n,n,9,n,n,n,5.6,n,n,n,2022,fevereiro
2022-02-06 21:30:00,20.2,n,n,n,17.5,n,n,n,11.7,n,n,n,21.3,n,n,n,12.9,n,n,n,7,n,n,n,24.6,n,n,n,13.8,n,n,n,5.1,n,n,n,26.9,n,n,n,11.8,n,n,n,7.2,n,n,n,2022,fevereiro
2022-02-06 22:30:00,29.4,n,n,n,28.4,n,n,n,20.2,n,n,n,39.9,n,n,n,15.8,n,n,n,9,n,n,n,25.5,n,n,n,13.2,n,n,n,4.4,n,n,n,28.6,n,n,n,15.2,n,n,n,8,n,n,n,2022,fevereiro
2022-02-06 23:30:00,19.6,n,n,n,19.5,n,n,n,10.4,n,n,n,9.2,n,n,n,14.9,n,n,n,8.4,n,n,n,16.2,n,n,n,8.1,n,n,n,0.5,n,n,n,14.3,n,n,n,6.9,n,n,n,3.1,n,n,n,2022,fevereiro
2022-02-07 00:30:00,10.7,n,n,n,9.6,n,n,n,2.4,n,n,n,9.2,n,n,n,11.9,n,n,n,6.4,n,n,n,14,n,n,n,2.6,n,n,n,n,n,n,n,7,n,n,n,1.6,n,n,n,n,n,n,n,2022,fevereiro
2022-02-07 01:30:00,12.3,n,n,n,10.8,n,n,n,3,n,n,n,10.4,n,n,n,8.6,n,n,n,2.6,n,n,n,14.4,n,n,n,6.9,n,n,n,n,n,n,n,7.7,n,n,n,3.4,n,n,n,2,n,n,n,2022,fevereiro
2022-02-07 02:30:00,12.9,n,n,n,8.3,n,n,n,n,n,n,n,9.8,n,n,n,5.6,n,n,n,n,n,n,n,13.9,n,n,n,7.4,n,n,n,n,n,n,n,9.6,n,n,n,8.2,n,n,n,4.3,n,n,n,2022,fevereiro
2022-02-07 03:30:00,10.1,n,n,n,10,n,n,n,3.8,n,n,n,6.9,n,n,n,5.5,n,n,n,1,VG,n,n,13,n,n,n,5.4,n,n,n,n,n,n,n,10.9,n,n,n,8.1,n,n,n,4.6,n,n,n,2022,fevereiro
2022-02-07 04:30:00,10.1,n,n,n,9,n,n,n,2.7,n,n,n,9,n,n,n,4.3,n,n,n,n,n,n,n,14.7,n,n,n,6.9,n,n,n,0.2,n,n,n,10.3,n,n,n,5.3,n,n,n,1,n,n,n,2022,fevereiro
2022-02-07 05:30:00,13,n,n,n,7.3,n,n,n,1.1,n,n,n,11.9,n,n,n,3.8,n,n,n,n,n,n,n,17.3,n,n,n,9.7,n,n,n,2.1,n,n,n,10.6,n,n,n,5,n,n,n,1.3,n,n,n,2022,fevereiro
2022-02-07 06:30:00,9.8,n,n,n,8,n,n,n,3.4,n,n,n,7.6,n,n,n,4.4,n,n,n,n,n,n,n,16,n,n,n,8.8,n,n,n,2.1,n,n,n,10.9,n,n,n,6.5,n,n,n,3.2,n,n,n,2022,fevereiro
2022-02-07 07:30:00,6.5,n,n,n,7.8,n,n,n,4.4,n,n,n,11,n,n,n,3,n,n,n,n,n,n,n,16.5,n,n,n,9.5,n,n,n,1.8,n,n,n,10.9,n,n,n,6.5,n,n,n,3.2,n,n,n,2022,fevereiro
2022-02-07 08:30:00,9,n,n,n,7.7,n,n,n,2.9,n,n,n,18.6,n,n,n,7.8,n,n,n,1.4,n,n,n,15.6,n,n,n,12.5,n,n,n,2.8,n,n,n,9.8,n,n,n,4.6,n,n,n,1.1,n,n,n,2022,fevereiro
2022-02-07 09:30:00,12.1,n,n,n,10.8,n,n,n,4.6,n,n,n,9,n,n,n,7.8,n,n,n,n,n,n,n,10.2,n,n,n,8.9,n,n,n,0.6,n,n,n,10,n,n,n,6.5,n,n,n,3,n,n,n,2022,fevereiro
2022-02-07 10:30:00,14.3,n,n,n,13.2,n,n,n,5.6,n,n,n,13.9,n,n,n,7.2,n,n,n,2,n,n,n,11.8,n,n,n,6.3,n,n,n,n,n,n,n,9.4,n,n,n,7.7,n,n,n,4.6,n,n,n,2022,fevereiro
2022-02-07 11:30:00,17.4,n,n,n,18.5,n,n,n,11.5,n,n,n,13.4,n,n,n,9.5,n,n,n,4.6,n,n,n,10.3,n,n,n,4.2,n,n,n,n,n,n,n,8.7,n,n,n,4.6,n,n,n,2,n,n,n,2022,fevereiro
2022-02-07 12:00:00,n,n,13.1,VM,n,n,9.6,VM,n,n,4.4,VM,n,n,11.3,VM,n,n,6.7,VM,n,n,n,n,n,n,15.4,VM,n,n,9.6,VM,n,n,n,n,n,n,11,VM,n,n,6.5,VM,n,n,3.6,VM,2022,fevereiro
2022-02-07 12:30:00,19.2,n,n,n,12.4,n,n,n,6,n,n,n,8.8,n,n,n,8.6,n,n,n,3.9,n,n,n,14.4,n,n,n,12.4,n,n,n,1.7,n,n,n,11.2,n,n,n,8.2,n,n,n,5.6,n,n,n,2022,fevereiro
2022-02-07 13:30:00,n,n,n,n,n,n,n,n,n,n,n,n,13.9,n,n,n,7.5,n,n,n,3,n,n,n,11.8,n,n,n,9.4,n,n,n,n,n,n,n,5.3,n,n,n,3.5,n,n,n,1,VG,n,n,2022,fevereiro
2022-02-07 14:30:00,11.3,n,n,n,5.5,n,n,n,n,n,n,n,15,n,n,n,6.4,n,n,n,n,n,n,n,13.6,n,n,n,9.6,n,n,n,0.6,n,n,n,8.8,n,n,n,6,n,n,n,3.2,n,n,n,2022,fevereiro
2022-02-07 15:30:00,15,n,n,n,n,n,n,n,n,n,n,n,17.1,n,n,n,9,n,n,n,3,n,n,n,19,n,n,n,13.3,n,n,n,2,n,n,n,10,n,n,n,13.9,n,n,n,10.3,n,n,n,2022,fevereiro
2022-02-07 16:30:00,18.9,n,n,n,2.9,n,n,n,1.3,n,n,n,16.1,n,n,n,8.3,n,n,n,3.7,n,n,n,28.4,n,n,n,20.3,n,n,n,4.2,n,n,n,16.1,n,n,n,6.2,n,n,n,1.6,n,n,n,2022,fevereiro
2022-02-07 17:30:00,20.2,n,n,n,11,n,n,n,5.1,n,n,n,17.2,n,n,n,4.5,n,n,n,n,n,n,n,28.2,n,n,n,23.2,n,n,n,9.4,n,n,n,16,n,n,n,3.7,n,n,n,1.1,n,n,n,2022,fevereiro
2022-02-07 18:30:00,21.5,n,n,n,11.1,n,n,n,4.4,n,n,n,14.4,n,n,n,8.2,n,n,n,3.7,n,n,n,27.5,n,n,n,20.8,n,n,n,13.2,n,n,n,21.6,n,n,n,10.3,n,n,n,7.1,n,n,n,2022,fevereiro
2022-02-07 19:30:00,18.1,n,n,n,12.3,n,n,n,7.3,n,n,n,5.4,n,n,n,7.9,n,n,n,3.2,n,n,n,18.3,n,n,n,2.7,n,n,n,3.2,n,n,n,22.6,n,n,n,7.6,n,n,n,4.4,n,n,n,2022,fevereiro
2022-02-07 20:30:00,14,n,n,n,10.5,n,n,n,4.7,n,n,n,12.1,n,n,n,4.4,n,n,n,n,n,n,n,15.4,n,n,n,6.7,n,n,n,2.1,n,n,n,13.5,n,n,n,8.5,n,n,n,4.8,n,n,n,2022,fevereiro
2022-02-07 21:30:00,12.3,n,n,n,8.8,n,n,n,3.6,n,n,n,9.1,n,n,n,6.7,n,n,n,2.7,n,n,n,13.8,n,n,n,9.8,n,n,n,2.7,n,n,n,12.8,n,n,n,11.1,n,n,n,7.4,n,n,n,2022,fevereiro
2022-02-07 22:30:00,8.3,n,n,n,8.4,n,n,n,5.9,n,n,n,1.1,n,n,n,6.6,n,n,n,4.9,n,n,n,6.9,n,n,n,2.7,n,n,n,0.5,n,n,n,8,n,n,n,6.6,n,n,n,5.6,n,n,n,2022,fevereiro
2022-02-07 23:30:00,4.4,n,n,n,6.6,n,n,n,4.4,n,n,n,n,n,n,n,2.6,n,n,n,1,VG,n,n,4.9,n,n,n,n,n,n,n,n,n,n,n,3.1,n,n,n,1.6,n,n,n,1.2,n,n,n,2022,fevereiro
2022-02-08 00:30:00,2.8,n,n,n,6,n,n,n,4.2,n,n,n,1,VG,n,n,2.3,n,n,n,1,n,n,n,5,n,n,n,1.2,n,n,n,n,n,n,n,3,n,n,n,3.8,n,n,n,2.6,n,n,n,2022,fevereiro
2022-02-08 01:30:00,2.9,n,n,n,4.5,n,n,n,2.6,n,n,n,4.8,n,n,n,3.4,n,n,n,2.4,n,n,n,7.7,n,n,n,3.4,n,n,n,n,n,n,n,3.9,n,n,n,4.5,n,n,n,3.5,n,n,n,2022,fevereiro
2022-02-08 02:30:00,3,n,n,n,5.1,n,n,n,2.8,n,n,n,3.8,n,n,n,6.3,n,n,n,4.1,n,n,n,10.5,n,n,n,2.7,n,n,n,n,n,n,n,3.4,n,n,n,4.1,n,n,n,3.1,n,n,n,2022,fevereiro
2022-02-08 03:30:00,4.4,n,n,n,6.6,n,n,n,3.9,n,n,n,6.9,n,n,n,6.6,n,n,n,3.7,n,n,n,10.2,n,n,n,5.3,n,n,n,0,n,n,n,6.6,n,n,n,2.7,n,n,n,1,VG,n,n,2022,fevereiro
2022-02-08 04:30:00,4.5,n,n,n,4.5,n,n,n,2.2,n,n,n,6.3,n,n,n,5,n,n,n,2.1,n,n,n,17.4,n,n,n,9.1,n,n,n,1.9,n,n,n,9.5,n,n,n,2.2,n,n,n,n,n,n,n,2022,fevereiro
2022-02-08 05:30:00,3.9,n,n,n,4.6,n,n,n,2.8,n,n,n,8,n,n,n,4.1,n,n,n,1.4,n,n,n,11.1,n,n,n,7,n,n,n,0.9,n,n,n,7.8,n,n,n,5.6,n,n,n,3.2,n,n,n,2022,fevereiro
2022-02-08 06:30:00,6.5,n,n,n,5.7,n,n,n,3.5,n,n,n,16.5,n,n,n,6.5,n,n,n,2.4,n,n,n,15.3,n,n,n,10.3,n,n,n,2.8,n,n,n,10.4,n,n,n,6.7,n,n,n,4,n,n,n,2022,fevereiro
2022-02-08 07:30:00,8.2,n,n,n,7.5,n,n,n,5.3,n,n,n,29.8,n,n,n,8.9,n,n,n,3.7,n,n,n,24.9,n,n,n,20.3,n,n,n,6.7,n,n,n,12.6,n,n,n,6.4,n,n,n,5.3,n,n,n,2022,fevereiro
2022-02-08 08:30:00,11.1,n,n,n,10.8,n,n,n,7.6,n,n,n,7.5,n,n,n,10.9,n,n,n,5.1,n,n,n,27.9,n,n,n,17.2,n,n,n,3.9,n,n,n,11,n,n,n,7.5,n,n,n,4.2,n,n,n,2022,fevereiro
2022-02-08 09:30:00,10.1,n,n,n,8.6,n,n,n,4.7,n,n,n,10.9,n,n,n,6.9,n,n,n,2.5,n,n,n,15.8,n,n,n,10.3,n,n,n,1.3,n,n,n,9.9,n,n,n,6.9,n,n,n,4.3,n,n,n,2022,fevereiro
2022-02-08 10:30:00,9.4,n,n,n,7.8,n,n,n,3.2,n,n,n,5.7,n,n,n,7.3,n,n,n,3.4,n,n,n,11.3,n,n,n,6.6,n,n,n,n,n,n,n,9.7,n,n,n,5.5,n,n,n,3.3,n,n,n,2022,fevereiro
2022-02-08 11:30:00,7.9,n,n,n,8,n,n,n,3.1,n,n,n,5.9,n,n,n,6.7,n,n,n,3.8,n,n,n,12.5,n,n,n,3.9,n,n,n,n,n,n,n,8.9,n,n,n,4,n,n,n,n,n,n,n,2022,fevereiro
2022-02-08 12:00:00,n,n,8,VM,n,n,6.8,VM,n,n,3.8,VM,n,n,9.3,VM,n,n,6.4,VM,n,n,3.2,VM,n,n,13.7,VM,n,n,9.1,VM,n,n,n,n,n,n,10.1,VM,n,n,5.5,VM,n,n,3.9,VM,2022,fevereiro
2022-02-08 12:30:00,5.2,n,n,n,8.2,n,n,n,5.4,n,n,n,14.1,n,n,n,4.6,n,n,n,1.5,n,n,n,17.4,n,n,n,9.6,n,n,n,0.3,n,n,n,7.8,n,n,n,3.2,n,n,n,1.5,n,n,n,2022,fevereiro
2022-02-08 13:30:00,9.5,n,n,n,5.7,n,n,n,2.1,n,n,n,9.3,n,n,n,6,n,n,n,2.6,n,n,n,10.1,n,n,n,13.6,n,n,n,2.7,n,n,n,12,n,n,n,9.8,n,n,n,7.1,n,n,n,2022,fevereiro
2022-02-08 14:30:00,9.3,n,n,n,7.2,n,n,n,3.5,n,n,n,2.6,n,n,n,4.5,n,n,n,2.2,n,n,n,8.4,n,n,n,10.7,n,n,n,1.2,n,n,n,7,n,n,n,5.2,n,n,n,3.5,n,n,n,2022,fevereiro
2022-02-08 15:30:00,17.2,n,n,n,9,n,n,n,3.7,n,n,n,28.5,n,n,n,5.2,n,n,n,1.8,n,n,n,17.7,n,n,n,9.1,n,n,n,1.4,n,n,n,7,n,n,n,8.8,n,n,n,8.9,n,n,n,2022,fevereiro
2022-02-08 16:30:00,22.9,n,n,n,12.6,n,n,n,6.8,n,n,n,13.7,n,n,n,8,n,n,n,1.8,n,n,n,25,n,n,n,15,n,n,n,4.2,n,n,n,12,n,n,n,5.5,n,n,n,3.2,n,n,n,2022,fevereiro
2022-02-08 17:30:00,15.2,n,n,n,6.1,n,n,n,2.3,n,n,n,12.6,n,n,n,7.6,n,n,n,3.4,n,n,n,22.3,n,n,n,22.3,n,n,n,7.7,n,n,n,10.5,n,n,n,8.1,n,n,n,5.6,n,n,n,2022,fevereiro
2022-02-08 18:30:00,13.8,n,n,n,9.1,n,n,n,6.1,n,n,n,16.1,n,n,n,16.1,n,n,n,11.2,n,n,n,18.9,n,n,n,14.8,n,n,n,8.5,n,n,n,13.5,n,n,n,11.8,n,n,n,7.6,n,n,n,2022,fevereiro
2022-02-08 19:30:00,6.1,n,n,n,4.6,n,n,n,2.6,n,n,n,n,n,n,n,12.3,n,n,n,9,n,n,n,11.2,n,n,n,3.8,n,n,n,2.4,n,n,n,14.5,n,n,n,4.3,n,n,n,1.8,n,n,n,2022,fevereiro
2022-02-08 20:30:00,4.5,n,n,n,4.4,n,n,n,2.4,n,n,n,4.6,n,n,n,2.8,n,n,n,1.9,n,n,n,11.4,n,n,n,7.6,n,n,n,3.9,n,n,n,18.5,n,n,n,3.6,n,n,n,2.7,n,n,n,2022,fevereiro
2022-02-08 21:30:00,5.7,n,n,n,5.4,n,n,n,3,n,n,n,1.6,n,n,n,4,n,n,n,2.1,n,n,n,6.7,n,n,n,2.5,n,n,n,0.6,n,n,n,19.5,n,n,n,4.2,n,n,n,1.7,n,n,n,2022,fevereiro
2022-02-08 22:30:00,3.6,n,n,n,5.6,n,n,n,3.5,n,n,n,1,VG,n,n,3.1,n,n,n,2.1,n,n,n,3.2,n,n,n,n,n,n,n,n,n,n,n,12.5,n,n,n,1.9,n,n,n,n,n,n,n,2022,fevereiro
2022-02-08 23:30:00,3.5,n,n,n,6.8,n,n,n,5,n,n,n,1.6,n,n,n,3.5,n,n,n,2,n,n,n,5.7,n,n,n,3.3,n,n,n,n,n,n,n,11.5,n,n,n,4.9,n,n,n,2.6,n,n,n,2022,fevereiro
2022-02-09 00:30:00,6.1,n,n,n,6.8,n,n,n,3.5,n,n,n,2.1,n,n,n,1.6,n,n,n,n,n,n,n,7.2,n,n,n,3.9,n,n,n,n,n,n,n,19.5,n,n,n,1.8,n,n,n,n,n,n,n,2022,fevereiro
2022-02-09 01:30:00,6.9,n,n,n,6.6,n,n,n,2.9,n,n,n,3.8,n,n,n,2.7,n,n,n,n,n,n,n,7.4,n,n,n,4.2,n,n,n,n,n,n,n,23.5,n,n,n,3.1,n,n,n,n,n,n,n,2022,fevereiro
2022-02-09 02:30:00,5,n,n,n,5.2,n,n,n,2.6,n,n,n,6.6,n,n,n,2.9,n,n,n,n,n,n,n,9.9,n,n,n,5.7,n,n,n,n,n,n,n,12.5,n,n,n,9.3,n,n,n,5.8,n,n,n,2022,fevereiro
2022-02-09 03:30:00,6.8,n,n,n,9.4,n,n,n,5.6,n,n,n,4.3,n,n,n,3.2,n,n,n,n,n,n,n,9.3,n,n,n,7.3,n,n,n,0.4,n,n,n,15.5,n,n,n,4.8,n,n,n,2.7,n,n,n,2022,fevereiro
2022-02-09 04:30:00,6.1,n,n,n,7.4,n,n,n,5,n,n,n,4.7,n,n,n,2.8,n,n,n,n,n,n,n,7.3,n,n,n,4.7,n,n,n,0.2,n,n,n,11.5,n,n,n,6.4,n,n,n,3.9,n,n,n,2022,fevereiro
2022-02-09 05:30:00,4.7,n,n,n,3.4,n,n,n,1.3,n,n,n,3.1,n,n,n,3.9,n,n,n,2,n,n,n,7.6,n,n,n,4.9,n,n,n,0.2,n,n,n,30.5,n,n,n,9.6,n,n,n,5.9,n,n,n,2022,fevereiro
2022-02-09 06:30:00,5.4,n,n,n,6.1,n,n,n,3.8,n,n,n,8.8,n,n,n,4.7,n,n,n,2.8,n,n,n,8.6,n,n,n,6.9,n,n,n,2.2,n,n,n,32.5,n,n,n,8.9,n,n,n,6,n,n,n,2022,fevereiro
2022-02-09 07:30:00,5.1,n,n,n,4.6,n,n,n,2.9,n,n,n,23.2,n,n,n,8,n,n,n,3.6,n,n,n,11.6,n,n,n,8,n,n,n,1.4,n,n,n,26.5,n,n,n,4.1,n,n,n,2.6,n,n,n,2022,fevereiro
2022-02-09 08:30:00,4.9,n,n,n,4.9,n,n,n,3,n,n,n,15.8,n,n,n,7.8,n,n,n,n,n,n,n,17.2,n,n,n,10.7,n,n,n,1.1,n,n,n,21.5,n,n,n,5.6,n,n,n,3.1,n,n,n,2022,fevereiro
